2026-07-06 11:35:48 | DEBUG    | scraper | Opened comments via '[data-e2e="comment-icon"]'.
2026-07-06 11:35:52 | DEBUG    | scraper | Found 0 comment wrappers.
2026-07-06 11:36:32 | INFO     | scraper | Video scraped: 7650112515153595670 —  plays, 1687 likes, 0 comments.
2026-07-06 11:36:32 | INFO     | utils | Data saved to C:\Users\wess\Desktop\python get data\output\video_7650112515153595670.json
2026-07-06 11:36:32 | INFO     | scraper | Session saved to tiktok_session.json
2026-07-06 11:36:32 | INFO     | scraper | TikTokScraper stopped.
2026-07-06 11:40:18 | INFO     | scraper | Starting TikTokScraper …
2026-07-06 11:40:19 | INFO     | scraper | Loaded saved session from tiktok_session.json
2026-07-06 11:40:19 | INFO     | scraper | Browser context created.
2026-07-06 11:40:19 | INFO     | scraper | Scraping video: https://www.tiktok.com/@sagacity698/video/7650112515153595670
2026-07-06 11:40:19 | DEBUG    | scraper | Navigating to https://www.tiktok.com/@sagacity698/video/7650112515153595670
2026-07-06 11:40:35 | DEBUG    | scraper | Opened comments via '[data-e2e="comment-icon"]'.
2026-07-06 11:40:39 | DEBUG    | scraper | Found 10 comment wrappers.
2026-07-06 11:41:20 | INFO     | scraper | Video scraped: 7650112515153595670 —  plays, 1687 likes, 0 comments.
2026-07-06 11:41:20 | INFO     | utils | Data saved to C:\Users\wess\Desktop\python get data\output\video_7650112515153595670.json
2026-07-06 11:41:21 | INFO     | scraper | Session saved to tiktok_session.json
2026-07-06 11:41:21 | INFO     | scraper | TikTokScraper stopped.
